PERMNO,first_ymm,last_ymm,n_months,fulllife_nominal,fulllife_real
76951,199105,200202,130,0.4914303328644096,0.13409100676753782
76952,199109,199602,54,-0.40000003844416837,-0.47088447547755574
76953,199106,199205,12,-0.5670100587927817,-0.5797177091789633
76954,198402,198610,33,-0.8928572145988035,-0.9010167739584594
76955,199102,200002,109,-0.9974750031850642,-0.9979984418651923
76957,199102,199306,29,-0.8220342131653141,-0.834112223629164
76958,199107,201706,312,-0.593959379746055,-0.7745646165437057
76959,199107,200005,107,4.049307464545831,3.004115540397864
76960,199107,201201,247,-0.8561062443834204,-0.9136593026235696
76961,198803,202204,410,13.384558393969977,4.771555965744812
76962,197809,199801,233,-0.29629603516481995,-0.7125961529757303
76963,199108,202512,413,-0.9999896773736642,-0.9999956613968445
76964,199104,199812,93,-0.9601769358741902,-0.9671988184442689
76965,199107,199303,21,1.2222214537036749,1.104610847518802
76966,199103,200901,215,-0.9903396042887616,-0.9938325147323144
76967,199107,199708,74,-0.7962962139425663,-0.8277132157723197
76968,199109,199809,85,-0.9843022844937881,-0.9868929832631507
76969,199108,200210,135,-0.9800892830816578,-0.9850422523757407
76970,199103,199607,65,-0.7109372172573725,-0.7518110629700242
76971,199108,199409,38,-0.812500016366686,-0.8290662799808745
76972,199108,199906,95,-0.9847059459259984,-0.9874666055061431
76973,199101,199807,91,3.499998528835298,2.689337029155414
76974,199101,199401,37,4.60529607953806,4.1298810905758705
76975,199108,200412,161,1.6672086419561198,0.908953321252882
76976,199107,199802,80,-0.9333330963044986,-0.9439981537826548
76977,199108,200103,116,-0.9765738106990497,-0.9818919013462575
76978,199104,201709,318,-0.996916331295907,-0.998313358067845
76979,199104,200103,120,0.2034852667391879,-0.07791991481390183
76980,199107,201310,268,3.8072318290835208,1.7993779758820927
76981,199105,199704,72,-0.9815436646362969,-0.9844238667841906
76982,199102,199604,63,6.660768352072427,5.597181191228084
76983,199108,199407,36,-0.9727272828718677,-0.9749693795629945
76984,199103,199304,26,-0.899999846341527,-0.9063887450474849
76985,198708,199407,84,-0.8244675781983088,-0.8653936010712098
76986,199108,199703,68,-0.9653845672694498,-0.9705336128881191
76987,199109,199511,51,-0.9982608686656074,-0.9984533506492316
76988,199105,200206,134,-0.986642722308883,-0.9899616234361366
76989,197212,197910,83,0.22118338804505744,-0.311460430144808
76990,199103,201006,232,0.3517903087481958,-0.16398810075353018
76991,199101,199308,32,0.6249990910615222,0.5015530275140299
76992,199101,199201,13,-0.49999991593784643,-0.5155683472301509
76993,199101,199804,88,-0.9723257488604578,-0.9772134473694107
76994,199107,199608,62,-0.8355260086873769,-0.8577974391702685
76995,199109,200309,145,-0.9998002004989974,-0.9998526316855456
76996,199109,199308,24,0.5662637659596312,0.47756650849506643
76997,197212,197302,3,-0.27160498661777194,-0.28009443898819425
76998,199105,199912,104,-0.9874527276071635,-0.9899204323974362
76999,199108,201211,256,-0.9890500601073802,-0.9935219558017087
77000,199103,200301,143,-0.8991762919054819,-0.925200683262845
77001,199105,199411,43,-0.8297868809449023,-0.8462737896042136
77002,199101,199708,80,-0.4671050862419846,-0.5565837098207556
77003,199105,199205,13,1.1000014761439236,1.0323564751228247
77004,199104,201402,275,-0.6011113123766241,-0.7706374330582297
77005,199107,199204,10,-0.830188975393519,-0.8344494670503123
77006,199108,200908,217,6.623520812139499,3.8107505518750626
77007,199106,202306,385,-0.9885837967650657,-0.9949262815627953
77008,198211,199810,192,-0.9994078928109057,-0.9996454577684813
77009,197212,198208,117,15.648265717533622,6.225040597987988
77010,199105,200808,208,6.0136824936769955,3.3282084347933187
77011,199009,201407,287,-0.9765176342247,-0.9870292577711249
77012,199107,202004,346,35.61686990278669,18.423197979550576
77013,199105,199405,37,-0.6000004865687959,-0.6333563781972964
77014,199109,199109,1,0.0,-0.004373177842565523
77015,199103,200510,176,1.9377007219134774,0.9879621351101298
77016,199109,199604,56,3.0830355212129517,2.568411082518804
77017,198407,199208,98,-0.9876032692512935,-0.9908762173268924
77018,199110,200810,205,0.6211228994407061,0.026988875821384824
77019,199110,199412,39,2.780795317504409,2.4650976457021043
77020,199110,199901,88,-0.9393939190923867,-0.9493904181343605
77021,199110,200001,100,2.0660992837341676,1.4921138727981527
77022,199110,199701,64,1.2457148903461461,0.9365938589282923
77023,199110,199408,35,-0.7094586326742898,-0.7324679490128359
77024,199110,199803,78,8.079247990072398,6.679857116140156
77025,199110,200006,105,1.2722221117424652,0.8082881306906418
77026,199110,200512,171,0.7930976250450625,0.25006602721637555
77027,199110,199701,64,0.9268290313014775,0.6616024078853746
77028,199110,199812,87,0.8091134523456502,0.5144012548006323
77029,199110,200208,131,1.5386463059265298,0.9275167303437759
77030,199110,199807,82,2.396832528019678,1.8556704831145847
77031,199110,199110,1,-0.00885,-0.010292721979621609
77032,199110,200612,183,0.2996454318191968,-0.11639567271757109
77033,197212,197301,2,-0.270833,-0.2742563192488265
77034,199110,199606,57,-0.98713252624428,-0.9887337753715075
77035,199110,199808,83,-0.889024499859884,-0.9068186131014445
77036,199110,199503,42,0.20454670346016945,0.09157072466800102
77037,199110,202512,411,284.8235035622002,120.01373440455565
77038,199110,200006,105,-0.8908231432252525,-0.9131144736108157
77039,199110,200305,140,-0.976237544087649,-0.9822331937265691
77040,199110,200311,146,-0.9953211276507641,-0.9965206434346061
77041,197311,199704,282,2.203106797355952,-0.08825424494736876
77042,199110,200707,190,-0.9042552761304113,-0.9369362644507558
77043,199110,201412,279,3.1192613527978432,1.4068729775474176
77044,199110,199410,37,-0.9285715581924379,-0.9344482794916553
77045,199110,201311,266,3.0975353616623638,1.4120833384966511
77046,199110,199609,60,0.09722338590531832,-0.04601363405443795
77047,199110,199711,74,0.6649609244168897,0.4144435840866719
77048,199110,199507,46,2.6255716656011767,2.261825787019553
77049,199110,199705,68,24.846114101950228,21.149199592676926
77052,199110,200411,158,4.98554021765985,3.2995608265074985
77053,199110,201105,236,4.445359694950397,2.3062937023029995
77055,199110,199802,77,-0.9071429868009399,-0.9213095601549656
77056,199110,200008,107,1.5777893486476793,1.0467170059864688
77058,199109,200007,107,-0.23663266865662885,-0.39655105635703325
77060,197212,197404,17,-0.6818184121049902,-0.7189395973594082
77061,199110,199807,82,1.6808422312183513,1.2537472679115083
77062,199110,199709,72,1.8233824775279572,1.403027766233476
77063,199110,200711,194,10.175421186952544,6.294328196241153
77064,199110,200107,118,-0.9206588379361924,-0.9386726341681443
77068,197706,197905,24,1.3457667839763086,0.978318001031768
77074,199110,200605,176,1.2249972307599357,0.5075042965938927
77075,199110,199807,82,3.9828862275886427,3.1890440589777054
77076,197212,198008,93,-0.9894594411187803,-0.9946348175682628
77077,199110,200511,170,1.266395343388905,0.5736307748631495
77078,199110,202511,410,26.041723511559493,10.446691263740052
77079,199110,199710,73,-0.9719591884584727,-0.9761930733694458
77080,199110,200105,116,-0.9437146008684376,-0.9565427306648826
77081,199110,200511,170,1.8010953384887696,0.9448900832017204
77082,199111,201707,309,-0.961146654156441,-0.9781913601312779
77083,199111,199405,31,-0.9392857656632899,-0.9434431471331256
77085,199111,199711,73,0.3068178231268025,0.11180661856113241
77086,199111,200902,208,-0.9999897098779019,-0.9999933369018946
77087,199111,201105,235,2.626745028456331,1.2052838811045166
77088,199111,200105,115,-0.7371453315487198,-0.7967572794304674
77089,199111,199606,56,-0.011045341131107953,-0.13285022253614637
77090,199111,202512,410,4.875161734954905,1.49108859135454
77091,199111,199809,83,-0.9875886627664999,-0.9895762974579284
77092,199111,199605,55,-0.36607227429869926,-0.44379521384828347
77094,199111,199808,82,1.0581933072059768,0.7306962081401556
77095,199111,200605,175,-0.7737431595442893,-0.8464805438093101
77096,199111,199811,85,0.8902423110242021,0.583654228870278
77097,199111,200905,211,-0.9961279741066907,-0.9975122682658392
77098,199111,199908,94,-0.8806820928070159,-0.9018894048574744
77099,199111,200612,182,0.7323028564516341,0.17947677143932114
77100,199111,199412,38,3.749995044513688,3.359714890555649
77101,199111,200106,116,2.9828602049300654,2.0744100682999527
77102,199111,199605,55,-0.902174009642342,-0.9141680007973038
77103,199111,200810,204,9.186716817903598,5.462739541770934
77104,199111,199410,36,-0.16666590812948115,-0.23411301523070682
77105,197212,197707,56,0.9898264700588373,0.3830924972212241
77106,199111,200504,162,1.0142918155348806,0.42221837335299567
77107,199111,199505,43,-0.9671052275778852,-0.9703039308094705
77108,199111,199810,84,1.4756961861284523,1.07415034130518
77109,199111,199502,40,0.0743205060149887,-0.021791666491322616
77110,199111,199506,44,-0.22457406545304895,-0.3013539448737631
77111,199111,199601,51,1.3030296680586968,1.0494577486480887
77112,199111,199803,77,-0.8090275682655491,-0.8382268056700765
77113,199111,199504,42,-0.6170226629391078,-0.6535807365887648
77114,199111,202512,410,59.167640940612735,24.511284740321603
77117,199111,202512,410,-0.012779684604500399,-0.5814152229710433
77118,199111,199704,66,1.743246973218323,1.352822310363282
77119,199111,199711,73,1.927151150576246,1.4903440748555825
77120,199111,202512,410,10.767307331430876,3.989378397855302
77121,197212,197912,85,5.195971859833685,2.4251526317724648
77122,199111,199411,37,-0.12310714472511987,-0.19515645748317614
77123,199111,199606,56,1.6700082176945532,1.3411558973275812
77140,197212,197905,78,-0.8513512997074688,-0.9118502812251283
77142,199111,199902,88,-0.26822083537731456,-0.3887753360537563
77143,199111,200305,139,-0.9158472313495984,-0.9369886081059118
77144,199109,199706,70,-0.9553572812107199,-0.9619576083180558
77148,197709,198105,45,1.4297775648431452,0.6559285853942141
77150,199112,200610,179,29.742623253372702,19.992732826138518
77151,199112,199503,40,1.7363635517181915,1.4905607491860438
77155,199112,201311,264,-0.9884795819725961,-0.9931886539858314
77156,197212,198601,158,1.1590132290397253,-0.16476130555397472
77157,199112,202512,409,0.5008788178964629,-0.3617696399176295
77158,199112,201207,248,-0.9186292891057127,-0.9510576683024617
77159,199112,200302,135,-0.9698954429193889,-0.9773434846220196
77161,199111,199709,71,-0.11057589308477474,-0.241892851798064
77162,199112,200110,119,-0.972596056929506,-0.978749221411851
77163,199112,200910,215,6.115111580432858,3.5354611072577065
77164,198309,198409,13,-0.5576921007945417,-0.5779118904725054
77165,199112,202512,409,10.296310332883637,3.8036178040430393
77167,199112,199605,54,-0.9523807381412522,-0.9580974822213573
77168,199112,199306,19,0.1489339507777204,0.09642034914937703
77169,199112,200207,128,-0.9931914621604757,-0.9947905801538787
77170,199112,199904,89,-0.9437288509510685,-0.9533443782253744
77171,199112,200905,210,-0.9964722120239421,-0.9977268386994016
77172,198311,198607,33,-0.9310344309953058,-0.9363879226532044
77173,199112,201503,280,-0.3205983900452327,-0.6034984823255771
77174,199112,199607,56,0.972225477949735,0.7310361201367752
77175,199112,202512,409,-0.7497416117440645,-0.8935806813010552
77176,199112,199304,17,-0.9200001690630945,-0.9234446062284334
77177,199112,199301,14,0.9393925280587632,0.8741114331451456
77178,199112,202512,409,509.60545425507433,216.12872421370912
77179,199112,200002,99,1.6229443932531162,1.1286321401076562
77180,199112,200804,197,-0.9993582382791703,-0.9995882925273262
77181,199112,201104,233,-0.9773132752363575,-0.9860998342755198
77182,199112,202512,409,0.6433111796499931,-0.3012020201701899
77183,199112,199810,83,-0.9754902293571825,-0.9794058146671936
77184,199112,200803,196,-0.9782609054875201,-0.9859688654622026
77185,199112,199711,72,0.6904794351797849,0.44240288648776743
77186,199112,201708,309,-0.9439999740765123,-0.9685694240679678
77187,199112,199711,72,-0.9888392534480068,-0.9904770843661631
77188,199112,199605,54,1.6748650433976846,1.3537445911890256
77189,199112,199902,87,-0.18309815674162738,-0.3156895197507361
77190,199112,199701,62,1.714407048629862,1.3510074877510707
77191,199112,202512,409,121.00814452579085,50.88247117966134
77192,199201,199606,54,-0.8166667056189532,-0.8386620210903232
77197,199110,199409,36,-0.8673468741484216,-0.8781793248538383
77198,199112,199502,39,0.20833413393739342,0.1034356769819281
77199,199112,199411,36,1.9255073090050168,1.6929519517761618
77200,199111,200203,125,0.16350351136951075,-0.10589830837712094
77201,197212,197404,17,0.4887100489149456,0.3150272098748679
77202,199111,202512,410,-0.9979454047414722,-0.9991288446107077
77203,199111,199801,75,-0.7124985208967329,-0.7555525790297717
77204,199110,200405,152,7.936859184583781,5.484067055128999
77205,199111,201802,316,-0.973934517884527,-0.985616358652859
77206,199110,199608,59,-0.9021737434697238,-0.9146741106423782
77207,199111,200801,195,4.893378688760473,2.835860880320654
77208,199111,202011,349,1.021805025987553,0.0675059680922987
77209,199110,199511,50,-0.6393434277481671,-0.6778510305146386
77210,199112,200201,122,-0.08333154518697466,-0.28674809106022087
77211,199112,199505,42,-0.9999535214256322,-0.9999579188728787
77212,199111,199507,45,-0.5449444897339955,-0.5900024451767277
77213,199111,199611,61,5.56247159742839,4.685268584405177
77214,199111,199804,78,-0.4999993826456617,-0.5772302472339317
77215,199112,199408,33,-0.8446598486984196,-0.8563364238298137
77216,199112,199411,36,2.9356856922174295,2.6228289137445677
77217,199112,202512,409,-0.7682307425716202,-0.9014429580451692
77218,199111,199901,87,-0.6153854377632398,-0.6783564159992035
77219,199111,200203,125,-0.9918297295564757,-0.9937215035853455
77220,198102,198106,5,-0.5128209219267228,-0.5321790309892371
77221,199112,199604,53,-0.8947367435564157,-0.9071959261808963
77222,199112,200010,107,-0.8392864340028683,-0.8727222448597426
77223,199112,200107,116,-0.6872736321566941,-0.75721862823207
77224,199112,199509,46,-0.7894735796264971,-0.8106361571314052
77225,199110,199209,12,0.4127463448206469,0.37175370494970145
77226,199110,199901,88,-0.8373493728461894,-0.8641773216950526
77227,199110,199610,61,-0.9818181520079755,-0.984241632694215
77228,197912,199701,206,0.9756127630443441,-0.05751722994930257
77229,199110,199510,49,0.9008262611868585,0.6967687900770156
77230,199111,200303,137,-0.9741176553991883,-0.9806936256886453
77231,199111,199306,20,-0.15151340130584987,-0.1926450231262028
77233,199001,199809,105,-0.9917763061964346,-0.9936613215853937
77234,199112,199604,53,-0.9202897418705172,-0.9297244173368986
77235,199110,202307,382,3.101676158681851,0.8409111454741904
77236,199112,202505,402,17.242342920574774,6.819808857745607
77237,199112,200106,115,-0.5873688985638121,-0.6805586192252427
77238,199112,200305,138,-0.9578103267719451,-0.9683175096957714
77240,199110,200511,170,-0.8015995818385814,-0.8622442440701079
77241,198305,199511,151,-0.992307651610726,-0.9950620732344895
77242,199110,199606,57,8.071443510601487,6.942578491732772
77245,199111,199408,34,-0.9062498343327323,-0.9135485049484391
77246,199112,199311,24,-0.9548610758063241,-0.9573378343354696
77247,199110,200104,115,-0.9633333336476366,-0.9715620880523219
77248,199110,200005,104,0.038461156585821506,-0.16923107473134136
77249,198910,199908,119,-0.82500027427947,-0.8690905702270122
77250,199111,199303,17,-0.8571430587872637,-0.8633109768619083
77251,199105,199109,5,0.23904364408978246,0.22098178338876476
77252,198211,198707,57,0.3421048454302763,0.15812562233087096
77253,199110,199406,33,-0.581394506120358,-0.6119413935115754
