horizon,horizon_months,period_number,PERMNO,start_ymm,target_end_ymm,end_ymm,realized_months,observed_rows,terminal_reason,included_in_summary,nominal_ret,real_ret
30y,360,2,46471,199807,202806,199809,3,3,delisted,True,0.3741493013682846,0.36910963400385377
30y,360,1,46472,198305,201304,198701,45,45,delisted,True,-0.5289267341436978,-0.582303740886408
30y,360,1,46498,196807,199806,198010,148,148,delisted,True,-0.1009161034211058,-0.6320965659046269
30y,360,1,46499,198107,201106,199108,122,122,delisted,True,-0.8999992814230331,-0.9336744868003426
30y,360,1,46500,196807,199806,197806,120,120,delisted,True,-0.10343144919583946,-0.5228385166732455
30y,360,1,46501,198408,201407,198801,42,42,delisted,True,-0.8879309223524515,-0.8991668886507364
30y,360,1,46519,196807,199806,199806,360,360,complete,True,7.1720425476756535,0.7396924932781954
30y,360,2,46519,199807,202806,199908,14,14,delisted,True,0.10077930435151727,0.07377035672829102
30y,360,1,46520,197704,200703,197812,21,21,delisted,True,1.197627522927605,0.9314451641682802
30y,360,1,46527,196807,199806,199806,360,360,complete,True,15.36532674390073,2.483906981677032
30y,360,2,46527,199807,202806,200002,20,20,delisted,True,0.2459004171750736,0.19600570082177282
30y,360,1,46535,196807,199806,198401,187,187,delisted,True,4.443166037787298,0.8535609569305118
30y,360,1,46536,197212,200211,197310,11,11,delisted,True,0.43236771689392484,0.33185068412943886
30y,360,1,46543,196807,199806,198512,210,210,delisted,True,4.008112348644859,0.5899496660382162
30y,360,1,46544,197212,200211,199004,209,209,delisted,True,11.853567739245412,3.2280160755935388
30y,360,1,46551,196807,199806,197807,121,121,delisted,True,0.17459014019394803,-0.3796304739006081
30y,360,1,46552,197212,200211,197801,62,62,delisted,True,-0.6072104728576959,-0.7335315847866608
30y,360,1,46578,196808,199807,199807,360,360,complete,True,94.2890728958414,19.37738139745632
30y,360,2,46578,199808,202807,202512,329,329,sample_end,False,3.0640000680496806,1.0467107676674492
30y,360,1,46586,196808,199807,198109,158,158,delisted,True,1.7969127457981662,0.04734179000381755
30y,360,1,46587,198105,201104,198210,18,18,delisted,True,-0.9609375013696294,-0.9645573459473928
30y,360,1,46594,196808,199807,199705,346,346,delisted,True,12.369074855482046,1.9143080103455565
30y,360,1,46595,197212,200211,197410,23,23,delisted,True,-0.9052632209082447,-0.9213925746870758
30y,360,1,46607,196808,199807,198409,194,194,delisted,True,3.5235904520243375,0.5035553026252295
30y,360,1,46608,197706,200705,198203,58,58,delisted,True,0.16108469694147542,-0.2591173838563918
30y,360,1,46615,196808,199807,198908,253,253,delisted,True,-0.8426513676275803,-0.9559272289743383
30y,360,1,46616,197212,200211,198501,146,146,delisted,True,-0.5967724277515282,-0.8379445586413723
30y,360,1,46623,196808,199807,197807,120,120,delisted,True,0.6255734000065645,-0.13649145113806438
30y,360,1,46624,198106,201105,198608,63,63,delisted,True,-0.9428574044243089,-0.9532232900392246
30y,360,1,46631,196808,199807,197804,117,117,delisted,True,-0.13646723439997677,-0.5283678635455278
30y,360,1,46632,198101,201012,198410,46,46,delisted,True,-0.3636375200903349,-0.4784607595802074
30y,360,1,46658,196808,199807,199504,321,321,delisted,True,4.317485869810873,0.22172650991704868
30y,360,1,46659,198012,201011,199809,214,214,delisted,True,-0.6846596502016686,-0.8351980445736099
30y,360,1,46666,196808,199807,197503,80,80,delisted,True,0.0264740861951529,-0.32022873608707914
30y,360,1,46667,198404,201403,198501,10,10,delisted,True,-0.4411759055763186,-0.4565369470344104
30y,360,1,46674,196808,199807,199807,360,360,complete,True,51.28696261169943,10.181464431055863
30y,360,2,46674,199808,202807,202512,329,329,sample_end,False,7.6261322731195005,3.3442907261539796
30y,360,1,46682,196808,199807,198311,184,184,delisted,True,5.781956517690825,1.3388367832748034
30y,360,1,46683,198101,201012,198411,47,47,delisted,True,-0.849999586893712,-0.8770651884988352
30y,360,1,46690,196808,199807,199807,360,360,complete,True,37.19065186490129,7.166996017678043
30y,360,2,46690,199808,202807,202512,329,329,sample_end,False,6.73228821543998,2.894133190023294
30y,360,1,46691,198305,201304,198606,38,38,delisted,True,-0.8576391527948823,-0.8718102325623324
30y,360,1,46703,196808,199807,199807,360,360,complete,True,39.922233026769995,7.7511392931021845
30y,360,2,46703,199808,202807,199811,4,4,delisted,True,-0.13284174505793822,-0.13707178532594833
30y,360,1,46704,197212,200211,198706,175,175,delisted,True,2.2023299239462193,0.1962888878882787
30y,360,1,46711,196808,199807,198912,257,257,delisted,True,1.253565679787338,-0.3762930830723392
30y,360,1,46712,197212,200211,197901,74,74,delisted,True,1.2619223342088879,0.404180189904201
30y,360,1,46738,196808,199807,198112,161,161,delisted,True,0.886111376678671,-0.2997309888714298
30y,360,1,46739,197909,200908,200002,246,246,delisted,True,21.897232501533125,8.951800698546233
30y,360,1,46746,196809,199808,197601,89,89,delisted,True,-0.9437608876057233,-0.9645976810467682
30y,360,1,46747,198102,201101,200002,229,229,delisted,True,13.705722837868613,6.534734316222456
30y,360,1,46754,196809,199808,199003,259,259,delisted,True,2.2415493394821064,-0.11845977558761589
30y,360,1,46755,198307,201306,198512,30,30,delisted,True,-0.9032256011242137,-0.9119025371624817
30y,360,1,46762,196809,199808,199808,360,360,complete,True,-0.912139657035634,-0.981180465093312
30y,360,2,46762,199809,202808,200005,21,21,delisted,True,0.35555583244717726,0.2915324957543375
30y,360,1,46763,197212,200211,198312,133,133,delisted,True,-0.1626360341035753,-0.6495139965053467
30y,360,1,46770,196809,199808,199308,300,300,delisted,True,-0.5079100106340504,-0.8810555964930367
30y,360,1,46771,197212,200211,197305,6,6,delisted,True,-0.43478325333943213,-0.4540958984417295
30y,360,1,46789,196809,199808,196908,12,12,delisted,True,0.2613725571362664,0.19319025675052215
30y,360,1,46790,197212,200211,198806,187,187,delisted,True,6.190959079742129,1.583870042212424
30y,360,1,46797,196809,199808,198011,147,147,delisted,True,-0.9431282921479189,-0.9767191839202007
30y,360,1,46798,197212,200211,197501,26,26,delisted,True,-0.8984375128356608,-0.9173464595821884
30y,360,1,46818,196809,199808,198208,168,168,delisted,True,2.212565382036645,0.1508678441277631
30y,360,1,46819,197212,200211,199510,275,275,delisted,True,22.689750175737462,5.535103496755176
30y,360,1,46826,196809,199808,198804,236,236,delisted,True,-0.8714475981863583,-0.961576993480124
30y,360,1,46827,197212,200211,197412,25,25,delisted,True,-0.6854167943379634,-0.7429994620410338
30y,360,1,46834,196809,199808,199808,360,360,complete,True,2.186752918615374,-0.3174029856086996
30y,360,2,46834,199809,202808,202512,328,328,sample_end,False,-0.9946704612653666,-0.9973126496533322
30y,360,1,46835,197212,200211,198909,202,202,delisted,True,0.43226572746924474,-0.5141754652424315
30y,360,1,46842,196809,199808,198812,244,244,delisted,True,9.814847012254104,2.1412418707791976
30y,360,1,46843,198309,201308,200507,263,263,delisted,True,39.09358241317344,19.55975925179112
30y,360,1,46850,196809,199808,199808,360,360,complete,True,14.450048295884663,2.3093738699875423
30y,360,2,46850,199809,202808,200011,27,27,delisted,True,0.15029603150890636,0.0796000663328853
30y,360,1,46851,197212,200211,198611,168,168,delisted,True,3.2007556448894334,0.6133336897039121
30y,360,1,46869,196809,199808,198105,153,153,delisted,True,-0.9430051557908861,-0.9777859738605903
30y,360,1,46870,197212,200211,200007,332,332,delisted,True,30.71734617088609,6.782496977115584
30y,360,1,46877,196809,199808,199808,360,360,complete,True,13.573509576180356,2.1216207782516125
30y,360,2,46877,199809,202808,201711,231,231,delisted,True,23.61437964484618,15.305209142485932
30y,360,1,46878,198002,201001,199101,132,132,delisted,True,-0.9805472598120336,-0.9887561427442513
30y,360,1,46885,196809,199808,197707,107,107,delisted,True,-0.8533308851380652,-0.9158455898333161
30y,360,1,46886,198010,201009,201009,360,360,complete,True,32.062018608721864,11.713890665735706
30y,360,2,46886,201010,204009,202512,183,183,sample_end,False,58.872646478827654,39.35907911702572
30y,360,1,46893,196810,199809,199809,360,360,complete,True,17.54347567121889,2.978459633617255
30y,360,2,46893,199810,202809,200102,29,29,delisted,True,0.1780136073652938,0.0962629474684975
30y,360,1,46894,197212,200211,199301,242,242,delisted,True,-0.9860839496874296,-0.9958622683502596
30y,360,1,46906,196810,199809,197301,52,52,delisted,True,0.34939454655487623,0.11182508413324288
30y,360,1,46907,198312,201311,201307,356,356,delisted,True,-0.5359966646107915,-0.7989814143162213
30y,360,1,46914,196810,199809,198403,186,186,delisted,True,1.1066394688370709,-0.2793075501346841
30y,360,1,46915,198309,201308,198910,74,74,delisted,True,-0.250001637096979,-0.40167328055029594
30y,360,1,46922,196810,199809,199809,360,360,complete,True,180.84165456069724,38.01370461540647
30y,360,2,46922,199810,202809,202309,300,300,delisted,True,-0.9993519590665555,-0.9996555448807087
30y,360,1,46923,197407,200406,200406,360,360,complete,True,5.661880664265139,0.7207809833895253
30y,360,2,46923,200407,203406,202512,258,258,sample_end,False,8.33402738335641,4.4641047313802895
30y,360,1,46930,196810,199809,197304,55,55,delisted,True,-0.31521496177109354,-0.4487166320680127
30y,360,1,46931,198012,201011,201003,352,352,delisted,True,6.740371097795913,2.0409350178124948
30y,360,1,46949,196810,199809,198304,175,175,delisted,True,1.5302857594987462,-0.09925932902225143
30y,360,1,46950,197212,200211,200211,360,360,complete,True,29.918032920470427,6.230692751395191
30y,360,2,46950,200212,203211,201207,116,116,delisted,True,-0.9654813020876094,-0.9726838469362542
30y,360,1,46957,196810,199809,198008,143,143,delisted,True,0.4622451983197129,-0.38385586481366163
30y,360,1,46958,197212,200211,199607,284,284,delisted,True,14.377112035874605,3.1527996835737806
30y,360,1,46965,196810,199809,197405,68,68,delisted,True,-0.6091006978227091,-0.717683837316401
30y,360,1,46966,197305,200304,198401,129,129,delisted,True,0.4603172812006411,-0.3751733713410411
30y,360,1,46973,196810,199809,197505,80,80,delisted,True,-0.9714285403218407,-0.9811492813025677
30y,360,1,46974,197212,200211,198709,178,178,delisted,True,-0.7312924326908856,-0.9009286882269004
30y,360,1,46981,196810,199809,197805,116,116,delisted,True,0.24716105094558571,-0.32131235832263494
30y,360,1,47001,196810,199809,198408,191,191,delisted,True,1.380124238879358,-0.20055157143860847
30y,360,1,47002,197212,200211,200211,360,360,complete,True,23.023530993560904,4.618299581505706
30y,360,2,47002,200212,203211,202403,256,256,delisted,True,5.998330099696327,3.062335101990657
30y,360,1,47028,196810,199809,199705,344,344,delisted,True,3.202587223337125,-0.07863328207911846
30y,360,1,47029,198403,201402,199112,94,94,delisted,True,0.5704379463014961,0.16615551632540493
30y,360,1,47036,196810,199809,199809,360,360,complete,True,0.5127386595879553,-0.6754454342815557
30y,360,2,47036,199810,202809,200606,93,93,delisted,True,0.6365788627749638,0.31958749112855545
30y,360,1,47037,197212,200211,198105,102,102,delisted,True,-0.09929175189256667,-0.5747212726085167
30y,360,1,47044,196810,199809,197103,30,30,delisted,True,-0.596491779930002,-0.6459215368885766
30y,360,1,47052,196810,199809,199302,293,293,delisted,True,16.023344171607768,3.175537249639638
30y,360,1,47053,197212,200211,198210,119,119,delisted,True,1.6310289908500812,0.13600437079474004
30y,360,1,47060,196810,199809,198703,222,222,delisted,True,0.8571789917357893,-0.41849257261439576
30y,360,1,47061,197212,200211,197703,52,52,delisted,True,0.21654483160686944,-0.13308401915745738
30y,360,1,47079,196811,199810,199809,359,359,delisted,True,27.255095556419764,5.096606804044132
30y,360,1,47080,197212,200211,197408,21,21,delisted,True,-0.36984039659798584,-0.4656246563150921
30y,360,1,47087,196811,199810,196909,11,11,delisted,True,-0.5647931042213101,-0.5859082635852355
30y,360,1,47088,197212,200211,200211,360,360,complete,True,16.091591745819212,2.9971510756907693
30y,360,2,47088,200212,203211,201512,157,157,delisted,True,0.3813283492896937,0.058809131069534226
30y,360,1,47095,196811,199810,198203,161,161,delisted,True,7.661604319151733,2.235498756254564
30y,360,1,47096,197212,200211,198102,99,99,delisted,True,6.294223004472927,2.518487547095022
30y,360,1,47108,196811,199810,199711,349,349,delisted,True,3.3443120311113628,-0.05043829908215858
30y,360,1,47109,198108,201107,199102,115,115,delisted,True,-0.8823532724447231,-0.9200560812754943
30y,360,1,47116,196811,199810,199004,258,258,delisted,True,0.19979544495920143,-0.6714291760507376
30y,360,1,47124,196811,199810,197003,17,17,delisted,True,0.6593889403509561,0.5334143872876629
30y,360,1,47125,197212,200211,197704,53,53,delisted,True,1.1067113651042315,0.4887426980069889
30y,360,1,47132,196811,199810,197612,98,98,delisted,True,0.11104905478932392,-0.3261162949473688
30y,360,1,47133,198110,201109,201006,345,345,delisted,True,6.5239687678385,2.217185736987819
30y,360,1,47140,196811,199810,199310,300,300,delisted,True,7.785958218995713,1.1286501381643728
30y,360,1,47141,198203,201202,200104,230,230,delisted,True,-0.7440161115255889,-0.8631086724156057
30y,360,1,47159,196811,199810,199810,360,360,complete,True,62.6381244209011,12.697718244254988
30y,360,2,47159,199811,202810,200403,65,65,delisted,True,0.38854141918970364,0.2151589794402946
30y,360,1,47160,198203,201202,198305,15,15,delisted,True,-0.8947369461300189,-0.8996180958054414
30y,360,1,47167,196811,199810,198810,240,240,delisted,True,0.3302332856722663,-0.6093408071195416
30y,360,1,47168,197212,200211,198009,94,94,delisted,True,-0.8285000630946577,-0.9134333651811131
30y,360,1,47175,196811,199810,199810,360,360,complete,True,178.6997875809709,37.67928354639197
30y,360,2,47175,199811,202810,200810,120,120,delisted,True,-0.9769644591206496,-0.982556326484772
30y,360,1,47176,197603,200602,197612,10,10,delisted,True,0.8636340111001648,0.7867831240444878
30y,360,1,47183,196811,199810,199801,351,351,delisted,True,10.751034160319767,1.5669028827926264
30y,360,1,47184,198007,201006,198207,25,25,delisted,True,0.018518450162027467,-0.13608742740102875
30y,360,1,47191,196811,199810,199207,285,285,delisted,True,-0.9985810750991713,-0.9996435014306103
30y,360,1,47204,196811,199810,199009,263,263,delisted,True,-0.9862938705515452,-0.9963539836508631
30y,360,1,47205,198404,201403,201309,354,354,delisted,True,57.517916733037545,24.641528500269732
30y,360,1,47212,196811,199810,197212,50,50,delisted,True,-0.8540147368288886,-0.8787463578837592
30y,360,1,47213,197906,200905,198007,14,14,delisted,True,2.664934775491994,2.1685953621242766
30y,360,1,47220,196811,199810,198410,192,192,delisted,True,5.395081041361417,1.1438400831914315
30y,360,1,47221,198308,201307,199003,80,80,delisted,True,-0.9953987578060599,-0.9964284064088996
30y,360,1,47239,196812,199811,196904,5,5,delisted,True,-0.20643508951777667,-0.226110252587584
30y,360,1,47240,197212,200211,198201,110,110,delisted,True,3.5158143927951713,1.0304404056682452
30y,360,1,47247,196812,199811,197805,114,114,delisted,True,-0.6605091441679503,-0.8136747861014791
30y,360,1,47248,197212,200211,200211,360,360,complete,True,53.86572563916995,11.83125629950802
30y,360,2,47248,200212,203211,200705,54,54,delisted,True,0.5423924547133587,0.34504931235946246
30y,360,1,47255,196812,199811,199811,360,360,complete,True,-0.6128690803902286,-0.9164363746695977
30y,360,2,47255,199812,202811,201105,150,150,delisted,True,4.474255960715175,2.973101810718909
30y,360,1,47263,196812,199811,197007,20,20,delisted,True,-0.730174577326125,-0.7550815394190978
30y,360,1,47264,197612,200611,198311,84,84,delisted,True,-0.27777688506780973,-0.5860776614024993
30y,360,1,47271,196812,199811,199811,360,360,complete,True,2.2222980016021134,-0.3044551874590554
30y,360,2,47271,199812,202811,200303,52,52,delisted,True,-0.9488014816569378,-0.9544160857314755
30y,360,1,47272,198010,201009,198602,65,65,delisted,True,-0.9833333048507436,-0.9871911949447617
30y,360,1,47298,196812,199811,198007,140,140,delisted,True,-0.4214639214397665,-0.7523557777384247
30y,360,1,47300,196812,199811,199312,301,301,delisted,True,5.613166385897124,0.6056659126252308
30y,360,1,47301,197212,200211,197401,14,14,delisted,True,0.07594793514262843,-0.021025913089111392
30y,360,1,47319,196812,199811,197306,55,55,delisted,True,1.0480018084388782,0.6402548420528569
30y,360,1,47320,197212,200211,197801,62,62,delisted,True,0.3741798015257751,-0.06775642264491577
30y,360,1,47327,196812,199811,197705,102,102,delisted,True,0.06507233645037003,-0.3747336532281408
30y,360,1,47328,197802,200801,198201,48,48,delisted,True,1.8888881045127999,0.9146925401065757
