analysis,horizon,horizon_months,window,period_number,PERMNO,start_ymm,target_end_ymm,end_ymm,realized_months,observed_rows,missing_calendar_months,is_sparse_history,terminal_reason,included_in_summary,no_post_start_obs,nominal_ret,real_ret,nominal_ret_skip_first_observed,real_ret_skip_first_observed,period_end_mthretflg,period_end_security_end_dt,period_end_security_active_flg,period_end_del_action_type,period_end_del_status_type,period_end_del_reason_type,period_end_del_payment_type,stock_terminal_mthretflg,stock_terminal_security_end_dt,stock_terminal_security_active_flg,stock_terminal_del_action_type,stock_terminal_del_status_type,stock_terminal_del_reason_type,stock_terminal_del_payment_type
calendar_window,10y,120,1925-1935,1,11201,192512,193512,193512,120,120,0,False,complete,True,False,-0.8709672942367834,-0.8326314903506103,,,CR,1939-09-11,Y,GDR,VCL,UNAV,PRCF,CR,1939-09-11,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11228,192512,193512,193512,120,120,0,False,complete,True,False,-0.8697183268522702,-0.8310114529460606,,,CR,1940-10-21,Y,GDR,VCL,UNAV,PRCF,CR,1940-10-21,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11236,192512,193512,193409,105,105,0,False,delisted,True,False,9.183748507329566,12.403610167735218,,,CR,1934-10-10,Y,GDR,VCL,FARG,PRCF,CR,1934-10-10,Y,GDR,VCL,FARG,PRCF
calendar_window,10y,120,1925-1935,1,11244,192512,193512,193512,120,120,0,False,complete,True,False,0.13553824107167922,0.472908298201671,,,MP,1965-03-26,Y,GDR,VCL,SHLD,PRCF,CR,1965-03-26,Y,GDR,VCL,SHLD,PRCF
calendar_window,10y,120,1925-1935,1,11252,192512,193512,193512,120,120,0,False,complete,True,False,-0.9627567840663035,-0.951691770636727,,,CR,1943-06-17,Y,GDR,VCL,UNAV,PRCF,CR,1943-06-17,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11260,192512,193512,193512,120,120,0,False,complete,True,False,2.1797220208787658,3.1244220415746327,,,CR,1998-11-12,Y,MER,FPAY,UNAV,STK,CR,1998-11-12,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11279,192512,193512,193202,74,74,0,False,delisted,True,False,0.6104542715790129,1.0444774086003075,,,NT,1932-03-11,Y,GDR,VCL,PUBI,PRCF,NT,1932-03-11,Y,GDR,VCL,PUBI,PRCF
calendar_window,10y,120,1925-1935,1,11287,192512,193512,193512,120,120,0,False,complete,True,False,-0.6609986901076548,-0.5602809096323925,,,CR,1976-11-15,Y,GLI,FPAY,UNAV,UNAV,CR,1976-11-15,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11295,192512,193512,193512,120,120,0,False,complete,True,False,0.7327099309442922,1.2475005626016555,,,CR,1986-01-15,Y,MER,FPAY,UNAV,CASH,CR,1986-01-15,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1925-1935,1,11308,192512,193512,193512,120,120,0,False,complete,True,False,9.499460466001269,12.618865387059614,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1925-1935,1,11316,192512,193512,193512,120,120,0,False,complete,True,False,-0.5872891377273962,-0.46467214241452126,,,CR,1959-03-26,Y,GDR,VCL,UNAV,PRCF,CR,1959-03-26,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11324,192512,193512,193512,120,120,0,False,complete,True,False,-0.8632502264200548,-0.8226216705013754,,,CR,1936-09-30,Y,GEX,FPAY,UNAV,UNAV,DE,1936-09-30,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11332,192512,193512,193512,120,120,0,False,complete,True,False,-0.6666670359070282,-0.567633329183754,,,CR,1988-06-10,Y,MER,FPAY,UNAV,CASH,CR,1988-06-10,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1925-1935,1,11340,192512,193512,193512,120,120,0,False,complete,True,False,-0.13430367117360964,0.12289596275307169,,,CR,2000-11-01,Y,MER,FPAY,UNAV,CSHN,CR,2000-11-01,Y,MER,FPAY,UNAV,CSHN
calendar_window,10y,120,1925-1935,1,11359,192512,193512,193512,120,120,0,False,complete,True,False,2.018349647702592,2.9151057024548135,,,CR,1962-01-31,Y,MER,FPAY,UNAV,UNAV,DE,1962-01-31,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11367,192512,193512,193512,120,120,0,False,complete,True,False,0.8716148470742757,1.4276743306253281,,,CR,1968-08-16,Y,MER,FPAY,UNAV,STK,CR,1968-08-16,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11375,192512,193512,193512,120,120,0,False,complete,True,False,2.320745251726925,3.3073434786892673,,,CR,1968-09-30,Y,MER,FPAY,UNAV,UNAV,DE,1968-09-30,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11383,192512,193512,193009,57,57,0,False,delisted,True,False,0.41119990699885034,0.5217155623662313,,,DE,1930-09-30,Y,GLI,FPAY,UNAV,UNAV,DE,1930-09-30,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11391,192512,193512,193512,120,120,0,False,complete,True,False,-0.7092178774483899,-0.6228260874149403,,,CR,1968-01-11,Y,MER,FPAY,UNAV,UNAV,CR,1968-01-11,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11404,192512,193512,193512,120,120,0,False,complete,True,False,0.20911930799599587,0.5683504067484308,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1925-1935,1,11412,192512,193512,192805,29,29,0,False,delisted,True,False,-0.4999988678598919,-0.4796499845751202,,,CR,1928-06-13,Y,GDR,VCL,UNAV,PRCF,CR,1928-06-13,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11420,192512,193512,193512,120,120,0,False,complete,True,False,-0.7391305215443537,-0.6616258214234734,,,CR,1938-08-20,Y,GDR,VCL,UNAV,PRCF,CR,1938-08-20,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11439,192512,193512,193512,120,120,0,False,complete,True,False,-0.7500005365734644,-0.6757253336713775,,,CR,1966-09-19,Y,GLI,FPAY,UNAV,UNAV,CR,1966-09-19,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11447,192512,193512,193512,120,120,0,False,complete,True,False,3.7940282270935777,5.218340961230076,,,CR,1984-11-01,Y,MER,FPAY,UNAV,CASH,CR,1984-11-01,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1925-1935,1,11455,192512,193512,193512,120,120,0,False,complete,True,False,0.9411564185402199,1.5178768037586945,,,CR,1968-09-20,Y,GEX,FPAY,UNAV,UNAV,CR,1968-09-20,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11463,192512,193512,193512,120,120,0,False,complete,True,False,-0.7327916287565723,-0.6534036344016407,,,CR,1969-12-16,Y,MER,FPAY,UNAV,UNAV,CR,1969-12-16,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11471,192512,193512,193512,120,120,0,False,complete,True,False,-0.19944966434301659,0.038395000598550943,,,CR,1981-09-30,Y,MER,FPAY,UNAV,STK,DE,1981-09-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11498,192512,193512,193512,120,120,0,False,complete,True,False,3.344524309711833,4.63528877853926,,,CR,1985-09-13,Y,MER,FPAY,UNAV,CASH,CR,1985-09-13,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1925-1935,1,11500,192512,193512,193512,120,120,0,False,complete,True,False,-0.3930223662871043,-0.21268843163327356,,,CR,1963-12-31,Y,MER,FPAY,UNAV,STK,DE,1963-12-31,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11519,192512,193512,193208,80,80,0,False,delisted,True,False,-0.6719993964575001,-0.565095496043649,,,CR,1932-09-01,Y,GDR,VCL,PUBI,PRCF,CR,1932-09-01,Y,GDR,VCL,PUBI,PRCF
calendar_window,10y,120,1925-1935,1,11527,192512,193512,193512,120,120,0,False,complete,True,False,-0.31894190956030544,-0.11659856384996214,,,CR,1968-10-17,Y,MER,FPAY,UNAV,CNC,CR,1968-10-17,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1925-1935,1,11535,192512,193512,193512,120,120,0,False,complete,True,False,-0.9571248272178307,-0.9443865512463167,,,CR,1938-12-30,Y,GDR,VCL,UNAV,PRCF,CR,1938-12-30,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11543,192512,193512,193512,120,120,0,False,complete,True,False,0.9237870682624267,1.4953469943403968,,,CR,1971-07-30,Y,GDR,VCL,SHLD,PRCF,DE,1971-07-30,Y,GDR,VCL,SHLD,PRCF
calendar_window,10y,120,1925-1935,1,11551,192512,193512,193003,51,51,0,False,delisted,True,False,-0.8815789593429461,-0.8745717971738896,,,MP,1930-04-23,Y,GDR,VCL,UNAV,PRCF,MP,1930-04-23,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11578,192512,193512,193109,69,69,0,False,delisted,True,False,-0.9940000081154695,-0.9928400096844603,,,CR,1931-10-02,Y,GDR,VCL,UNAV,PRCF,CR,1931-10-02,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11586,192512,193512,192906,42,42,0,False,delisted,True,False,1.7515596088371028,1.880287543753461,,,CR,1929-07-29,Y,MER,FPAY,UNAV,UNAV,CR,1929-07-29,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11594,192512,193512,193001,49,49,0,False,delisted,True,False,1.4043139518740797,1.516796475938365,,,DE,1930-01-31,Y,MER,FPAY,UNAV,STK,DE,1930-01-31,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11607,192512,193512,193512,120,120,0,False,complete,True,False,-0.5045027603228793,-0.35728981230286405,,,CR,2006-03-03,Y,GDR,VCL,MVOT,PRCF,CR,2006-03-03,Y,GDR,VCL,MVOT,PRCF
calendar_window,10y,120,1925-1935,1,11615,192512,193512,192604,4,4,0,False,delisted,True,False,-0.08333308478343748,-0.08333308478343748,,,CR,1926-05-26,Y,GDR,VCL,UNAV,PRCF,CR,1926-05-26,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11623,192512,193512,193302,86,86,0,False,delisted,True,False,-0.9686720868732024,-0.9558449098449073,,,MP,1933-03-27,Y,GDR,VCL,UNAV,PRCF,MP,1933-03-27,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11631,192512,193512,193512,120,120,0,False,complete,True,False,-0.8864980496541714,-0.8527764557108455,,,NT,2001-05-30,N,MER,FPAY,UNAV,CST,CR,2001-05-30,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1925-1935,1,11658,192512,193512,193512,120,120,0,False,complete,True,False,-0.1818479217004555,0.0612262464899882,,,CR,1979-02-02,Y,MER,FPAY,UNAV,UNAV,CR,1979-02-02,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11666,192512,193512,193512,120,120,0,False,complete,True,False,-0.8087979510622453,-0.7519915452184192,,,CR,1960-10-17,Y,MER,FPAY,UNAV,STK,CR,1960-10-17,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11674,192512,193512,193512,120,120,0,False,complete,True,False,1.0007943732633473,1.5952332812618821,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1925-1935,1,11682,192512,193512,192806,30,30,0,False,delisted,True,False,-0.6948233698551756,-0.6805461006086342,,,CR,1928-07-30,Y,GEX,FPAY,UNAV,UMAP,CR,1928-07-30,Y,GEX,FPAY,UNAV,UMAP
calendar_window,10y,120,1925-1935,1,11690,192512,193512,193512,120,120,0,False,complete,True,False,6.733010703320075,9.030499390538365,,,CR,1987-08-12,Y,MER,FPAY,UNAV,STK,CR,1987-08-12,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11703,192512,193512,193512,120,120,0,False,complete,True,False,6.024051288209475,8.110907105720976,,,CR,2017-08-31,Y,MER,FPAY,UNAV,STK,DE,2017-08-31,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11711,192512,193512,193512,120,120,0,False,complete,True,False,-0.8522729455397566,-0.8083830235624381,,,CR,1938-05-16,Y,GDR,VCL,INSC,PRCF,CR,1938-05-16,Y,GDR,VCL,INSC,PRCF
calendar_window,10y,120,1925-1935,1,11738,192512,193512,192911,47,47,0,False,delisted,True,False,-0.7373391054200902,-0.7282294790184747,,,IP,1929-12-11,Y,GDR,VCL,UNAV,PRCF,IP,1929-12-11,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11746,192512,193512,193512,120,120,0,False,complete,True,False,0.868633313556398,1.4238069791782242,,,CR,1974-09-03,Y,MER,FPAY,UNAV,CASH,CR,1974-09-03,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1925-1935,1,11754,192512,193512,193512,120,120,0,False,complete,True,False,1.405774012399709,2.120532958112668,,,CR,2012-01-18,Y,GDR,VCL,LP,PRCF,CR,2012-01-18,Y,GDR,VCL,LP,PRCF
calendar_window,10y,120,1925-1935,1,11762,192512,193512,193512,120,120,0,False,complete,True,False,0.9656978030670165,1.5497094691956246,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1925-1935,1,11789,192512,193512,193512,120,120,0,False,complete,True,False,-0.7464138313851508,-0.6710730131734929,,,CR,1949-07-05,Y,GEX,FPAY,UNAV,UNAV,CR,1949-07-05,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11818,192512,193512,193111,71,71,0,False,delisted,True,False,-0.9777777339352305,-0.9729402338394982,,,MP,1931-12-11,Y,GDR,VCL,UNAV,PRCF,MP,1931-12-11,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11826,192512,193512,193512,120,120,0,False,complete,True,False,0.9286322993515745,1.5016317506082038,,,CR,1970-06-19,Y,GDR,VCL,FING,PRCF,CR,1970-06-19,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1925-1935,1,11834,192512,193512,193512,120,120,0,False,complete,True,False,-0.6834872409642803,-0.5894508415406243,,,CR,1968-04-01,Y,MER,FPAY,UNAV,UNAV,CR,1968-04-01,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11842,192512,193512,193512,120,120,0,False,complete,True,False,-0.45688478891012996,-0.2955244725718347,,,CR,1955-12-23,Y,GDR,VCL,UNAV,PRCF,CR,1955-12-23,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11850,192512,193512,193512,120,120,0,False,complete,True,False,0.7378962499776298,1.2542277445362,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1925-1935,1,11869,192512,193512,193512,120,120,0,False,complete,True,False,-0.019604232786613274,0.27167277051591543,,,CR,1938-05-16,Y,GDR,VCL,PUBI,PRCF,CR,1938-05-16,Y,GDR,VCL,PUBI,PRCF
calendar_window,10y,120,1925-1935,1,11877,192512,193512,193512,120,120,0,False,complete,True,False,-0.4800975872473616,-0.3256338269367949,,,CR,1958-02-14,Y,GDR,VCL,UNAV,PRCF,CR,1958-02-14,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11885,192512,193512,193512,120,120,0,False,complete,True,False,0.0915373460098512,0.41583467344756175,,,CR,1964-05-15,Y,MER,FPAY,UNAV,STK,CR,1964-05-15,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11893,192512,193512,193305,89,89,0,False,delisted,True,False,-0.9665276976851285,-0.9524480784574444,,,MP,1933-06-28,Y,GDR,VCL,UNAV,PRCF,MP,1933-06-28,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11906,192512,193512,193512,120,120,0,False,complete,True,False,-0.24811243256234916,-0.024725546584496882,,,CR,1947-10-14,Y,GLI,FPAY,UNAV,UNAV,CR,1947-10-14,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,11914,192512,193512,193512,120,120,0,False,complete,True,False,-0.3181008332016869,-0.11550760248624592,,,CR,1953-04-30,Y,MER,FPAY,UNAV,STK,DE,1953-04-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11922,192512,193512,193512,120,120,0,False,complete,True,False,0.941378610582142,1.5181650093782877,,,CR,1959-07-06,Y,MER,FPAY,UNAV,STK,CR,1959-07-06,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11930,192512,193512,193409,105,105,0,False,delisted,True,False,0.03920716671025737,0.3677800208907078,,,CR,1934-10-10,Y,GDR,VCL,FARG,PRCF,CR,1934-10-10,Y,GDR,VCL,FARG,PRCF
calendar_window,10y,120,1925-1935,1,11949,192512,193512,193512,120,120,0,False,complete,True,False,0.9274847222776925,1.500143226722518,,,CR,1974-02-15,Y,GDR,VCL,SHLD,PRCF,CR,1974-02-15,Y,GDR,VCL,SHLD,PRCF
calendar_window,10y,120,1925-1935,1,11957,192512,193512,192606,6,6,0,False,delisted,True,False,0.024597754559297247,0.036175130317029014,,,DE,1926-06-30,Y,MER,FPAY,UNAV,STK,DE,1926-06-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,11965,192512,193512,193211,83,83,0,False,delisted,True,False,-0.9936667849421339,-0.991411776550318,,,CR,1932-12-28,Y,GDR,VCL,UNAV,PRCF,CR,1932-12-28,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11973,192512,193512,193506,114,114,0,False,delisted,True,False,-0.97624518920808,-0.9689626924689513,,,CR,1935-07-20,Y,GDR,VCL,UNAV,PRCF,CR,1935-07-20,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,11981,192512,193512,193512,120,120,0,False,complete,True,False,2.1486314464607243,3.0840944124381826,,,CR,1981-04-07,Y,MER,FPAY,UNAV,STK,CR,1981-04-07,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12001,192512,193512,193512,120,120,0,False,complete,True,False,-0.8718414552323082,-0.8337653658448055,,,CR,1963-05-10,Y,GEX,FPAY,UNAV,UNAV,CR,1963-05-10,Y,GEX,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,12028,192512,193512,193111,71,71,0,False,delisted,True,False,-0.9054050694071161,-0.8848129756726106,,,CR,1931-12-04,Y,GLI,FPAY,UNAV,UNAV,CR,1931-12-04,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,12036,192512,193512,193512,120,120,0,False,complete,True,False,0.6925238066219499,1.195375082502383,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1925-1935,1,12044,192512,193512,193512,120,120,0,False,complete,True,False,1.541231127137077,2.2962345779531654,,,CR,1997-08-29,Y,MER,FPAY,UNAV,STK,DE,1997-08-29,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12060,192512,193512,193512,120,120,0,False,complete,True,False,1.6832470003282132,2.480443572889496,,,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
calendar_window,10y,120,1925-1935,1,12079,192512,193512,193512,120,120,0,False,complete,True,False,6.116102819391722,8.230307280225505,,,CR,2009-06-01,Y,GDR,VCL,BKPY,PRCF,CR,2009-06-01,Y,GDR,VCL,BKPY,PRCF
calendar_window,10y,120,1925-1935,1,12087,192512,193512,193512,120,120,0,False,complete,True,False,-0.08951439213847912,0.18099220150153905,,,CR,1988-08-24,Y,MER,FPAY,UNAV,CASH,CR,1988-08-24,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1925-1935,1,12095,192512,193512,193512,120,120,0,False,complete,True,False,-0.10582768939192921,0.15983219999162723,,,CR,1998-10-06,Y,MER,FPAY,UNAV,STK,CR,1998-10-06,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12108,192512,193512,193512,120,120,0,False,complete,True,False,-0.761863994966988,-0.6911134427470349,,,CR,1963-10-17,Y,MER,FPAY,UNAV,UNAV,CR,1963-10-17,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,12116,192512,193512,192608,8,8,0,False,delisted,True,False,0.10403346123625323,0.13575856069706482,,,MP,1926-09-02,Y,MER,FPAY,UNAV,STK,MP,1926-09-02,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12124,192512,193512,193512,120,120,0,False,complete,True,False,-0.899786107368642,-0.8700124146303401,,,CR,1973-11-12,Y,MER,FPAY,UNAV,CASH,CR,1973-11-12,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1925-1935,1,12132,192512,193512,193512,120,120,0,False,complete,True,False,2.3816706757118893,3.3863699344378864,,,CR,1967-09-21,Y,MER,FPAY,UNAV,STK,CR,1967-09-21,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12140,192512,193512,193512,120,120,0,False,complete,True,False,-0.675778358651671,-0.5794516391206452,,,CR,2012-07-26,Y,MER,FPAY,UNAV,CASH,CR,2012-07-26,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1925-1935,1,12159,192512,193512,193512,120,120,0,False,complete,True,False,0.10732455374749383,0.4363122834840685,,,CR,1973-07-11,Y,GDR,VCL,FING,PRCF,CR,1973-07-11,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1925-1935,1,12167,192512,193512,193512,120,120,0,False,complete,True,False,-0.7507562057250549,-0.6767055132230783,,,CR,1977-07-28,Y,MER,FPAY,UNAV,UNAV,CR,1977-07-28,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,12175,192512,193512,193512,120,120,0,False,complete,True,False,0.21049363253050113,0.5701330450939104,,,CR,2015-04-06,Y,GLI,NFP,UNAV,UNAV,CR,2015-04-06,Y,GLI,NFP,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,12183,192512,193512,193512,120,120,0,False,complete,True,False,-0.3720499872375912,-0.18548512837339792,,,CR,1970-03-02,Y,MER,FPAY,UNAV,CNC,CR,1970-03-02,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1925-1935,1,12191,192512,193512,193512,120,120,0,False,complete,True,False,0.9997184726615815,1.593837729032051,,,CR,1968-01-15,Y,MER,FPAY,UNAV,CNC,CR,1968-01-15,Y,MER,FPAY,UNAV,CNC
calendar_window,10y,120,1925-1935,1,12204,192512,193512,193512,120,120,0,False,complete,True,False,2.0575421697912755,2.9659423796567923,,,IP,1959-06-05,Y,GDR,VCL,INSC,PRCF,IP,1959-06-05,Y,GDR,VCL,INSC,PRCF
calendar_window,10y,120,1925-1935,1,12212,192512,193512,193512,120,120,0,False,complete,True,False,-0.6000027088882187,-0.48116293399268906,,,CR,1960-12-02,Y,GDR,VCL,UNAV,PRCF,CR,1960-12-02,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,12220,192512,193512,193512,120,120,0,False,complete,True,False,-0.7391296270047694,-0.6616246611148822,,,CR,1972-08-10,Y,MER,FPAY,UNAV,UNAV,CR,1972-08-10,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,12239,192512,193512,193512,120,120,0,False,complete,True,False,-0.557775400951863,-0.4263898316694452,,,MP,1937-04-06,Y,MER,FPAY,UNAV,STK,CR,1937-04-06,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12255,192512,193512,193305,89,89,0,False,delisted,True,False,-0.9699537727172772,-0.9573152802888304,,,CR,1933-06-29,Y,GDR,VCL,UNAV,PRCF,CR,1933-06-29,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,12263,192512,193512,192705,17,17,0,False,delisted,True,False,-0.3646475472684728,-0.34639029287963596,,,CR,1927-06-10,Y,MER,FPAY,UNAV,CST,CR,1927-06-10,Y,MER,FPAY,UNAV,CST
calendar_window,10y,120,1925-1935,1,12271,192512,193512,193512,120,120,0,False,complete,True,False,3.074755383478137,4.285371113352073,,,MP,1975-07-18,Y,MER,FPAY,UNAV,OP,MP,1975-07-18,Y,MER,FPAY,UNAV,OP
calendar_window,10y,120,1925-1935,1,12300,192512,193512,193512,120,120,0,False,complete,True,False,-0.5629036855952914,-0.43304173711273286,,,CR,1963-07-26,Y,MER,FPAY,UNAV,STK,CR,1963-07-26,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12319,192512,193512,193512,120,120,0,False,complete,True,False,25.996736169487537,34.01750561114691,,,CR,2001-12-14,Y,MER,FPAY,UNAV,STK,CR,2001-12-14,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12327,192512,193512,193002,50,50,0,False,delisted,True,False,0.5713894921499061,0.654580700557843,,,CR,1930-03-11,Y,MER,FPAY,UNAV,STK,CR,1930-03-11,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12335,192512,193512,193512,120,120,0,False,complete,True,False,-0.5827577040317955,-0.45879441320066217,,,CR,1956-07-27,Y,GLI,FPAY,UNAV,UNAV,CR,1956-07-27,Y,GLI,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,12343,192512,193512,193512,120,120,0,False,complete,True,False,3.615830122143195,4.987199941040808,,,CR,1975-08-07,Y,MER,FPAY,UNAV,CASH,CR,1975-08-07,Y,MER,FPAY,UNAV,CASH
calendar_window,10y,120,1925-1935,1,12351,192512,193512,193512,120,120,0,False,complete,True,False,-0.8239808926704102,-0.7716853607826335,,,CR,1959-04-28,Y,GDR,VCL,UNAV,PRCF,CR,1959-04-28,Y,GDR,VCL,UNAV,PRCF
calendar_window,10y,120,1925-1935,1,12378,192512,193512,193512,120,120,0,False,complete,True,False,-0.7347178433086887,-0.6559021300888062,,,CR,1954-04-30,Y,MER,FPAY,UNAV,STK,DE,1954-04-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12386,192512,193512,193512,120,120,0,False,complete,True,False,-0.8875326400327078,-0.8541184243902518,,,CR,1967-10-23,Y,MER,FPAY,UNAV,UNAV,CR,1967-10-23,Y,MER,FPAY,UNAV,UNAV
calendar_window,10y,120,1925-1935,1,12394,192512,193512,193512,120,120,0,False,complete,True,False,-0.7710714689174076,-0.7030564705522899,,,CR,1964-08-14,Y,GDR,VCL,FING,PRCF,CR,1964-08-14,Y,GDR,VCL,FING,PRCF
calendar_window,10y,120,1925-1935,1,12407,192512,193512,193009,57,57,0,False,delisted,True,False,-0.19819990036386947,-0.1354083262959792,,,DE,1930-09-30,Y,MER,FPAY,UNAV,STK,DE,1930-09-30,Y,MER,FPAY,UNAV,STK
calendar_window,10y,120,1925-1935,1,12415,192512,193512,193305,89,89,0,False,delisted,True,False,-0.9920420672535621,-0.9886946828443461,,,CR,1933-06-28,Y,GDR,VCL,UNAV,PRCF,CR,1933-06-28,Y,GDR,VCL,UNAV,PRCF
